TransactionID,Department,Region,TransactionDate,Revenue,Cost
8143,Operations,Central,2022-08-11,269611.1,118217.7
8144,Sales,West,2022-08-16,148884.04,94402.16
8145,Finance,West,2021-12-30,217317.63,137573.63
8146,Sales,North,2021-11-05,339079.9,357937.34
8147,Operations,East,2023-12-23,409552.27,122487.75
8148,IT,Central,2021-09-24,428767.2,321169.27
8149,Sales,East,2021-02-02,293248.01,393839.83
8150,HR,North,2021-02-09,252555.62,187180.85
8151,IT,North,2022-11-17,471416.21,21021.42
8152,HR,Central,2021-09-17,558604.46,79325.74
8153,HR,North,2023-01-06,552528.08,152739.45
8154,HR,Central,2021-09-24,351149.53,100060.23
8155,Sales,North,2022-10-29,88856.28,143069.88
8156,Finance,West,2024-06-02,85675.85,253026.14
8157,IT,Central,2024-11-07,268529.41,27107.03
8158,Operations,West,2022-10-01,451733.7,45769.6
8159,Finance,West,2023-10-26,321025.94,387679.39
8160,Sales,Central,2023-10-18,393186.08,243642.13
8161,HR,East,2022-03-22,513042.08,422149.44
8162,Operations,South,2021-10-15,67386.25,19415.06
8163,IT,North,2023-12-18,557718.2,18065.31
8164,Finance,North,2024-01-01,228648.05,337505.73
8165,Finance,East,2023-03-05,70966.98,223741.18
8166,Operations,South,2024-01-11,508662.84,412760.89
8167,Sales,East,2023-02-14,563455.48,357804.27
8168,IT,South,2021-10-04,471585.22,235711.87
8169,Operations,Central,2023-08-21,491506.07,224722.37
8170,HR,Central,2023-01-06,528576.14,368429.94
8171,IT,West,2024-03-05,334911.76,365201.15
8172,Finance,West,2023-01-06,422656.9,137640.16
8173,Operations,Central,2021-04-24,203980.63,309443.12
8174,Finance,West,2023-02-11,183583.79,295863.37
8175,Finance,Central,2021-06-06,382963.17,387828.5
8176,Finance,East,2024-11-20,452707.31,393226.37
8177,Sales,North,2023-10-10,265413.01,133897.24
8178,Finance,Central,2024-06-06,267161.55,398048.74
8179,HR,Central,2021-09-12,574599.63,417414.72
8180,HR,Central,2024-04-17,332745.52,65363.04
8181,IT,West,2024-06-06,592387.77,265858.34
8182,Finance,West,2024-10-22,523877.68,206552.31
8183,Finance,West,2023-11-21,400010.0,191657.39
8184,Operations,West,2021-04-18,50070.25,322486.3
8185,Sales,East,2021-10-09,209238.46,73973.53
8186,IT,Central,2022-09-13,276792.3,372216.59
8187,Finance,East,2022-01-25,407312.27,29490.95
8188,Operations,West,2022-06-13,264515.31,267825.97
8189,Sales,East,2024-11-28,504442.26,115355.52
8190,IT,Central,2024-04-08,412912.43,306346.57
8191,IT,Central,2023-05-28,237673.85,244986.58
8192,Finance,West,2024-04-13,480360.9,449892.96
8193,IT,Central,2024-01-03,213215.12,390523.34
8194,Operations,East,2022-03-30,79846.57,163425.34
8195,IT,South,2022-05-24,140768.74,246304.41
8196,HR,Central,2024-06-17,46520.97,155294.81
8197,Operations,East,2021-04-06,506954.41,332838.79
8198,Sales,East,2021-07-21,393045.22,200482.48
8199,Sales,East,2023-11-27,361665.97,67869.11
8200,Finance,Central,2021-04-01,412436.78,303467.27
8201,Finance,South,2021-08-21,407747.07,22780.1
8202,HR,West,2022-10-21,358852.47,146429.31
8203,Sales,West,2023-10-08,512537.58,409885.81
8204,Sales,Central,2023-03-20,289725.59,58683.3
8205,Sales,Central,2023-07-01,491669.24,235911.92
8206,Sales,North,2021-09-10,481581.69,361478.23
8207,IT,South,2024-10-26,155725.18,408744.92
8208,Operations,East,2022-12-25,296838.68,259850.14
8209,Operations,East,2022-03-17,508387.38,84174.37
8210,HR,West,2023-09-23,506124.63,424450.4
8211,IT,Central,2021-03-05,58323.64,341679.82
8212,Sales,South,2021-01-05,168792.82,188929.59
8213,Sales,West,2021-03-13,280250.29,137655.68
8214,Finance,South,2024-11-21,71170.67,38613.52
8215,Finance,Central,2022-09-09,189646.67,100698.26
8216,HR,East,2021-11-26,188356.41,353956.49
8217,Sales,North,2024-03-16,164085.45,64927.14
8218,HR,South,2024-12-09,265145.73,73906.21
8219,IT,East,2021-12-15,496220.98,102642.93
8220,Operations,South,2021-12-31,180483.07,188787.63
8221,Sales,South,2023-03-02,368047.36,99678.73
8222,IT,South,2022-02-20,354455.82,408659.11
8223,Sales,Central,2022-09-17,498947.87,129307.11
8224,Finance,West,2022-05-22,263669.67,415218.65
8225,HR,South,2022-06-07,169080.58,443495.39
8226,Finance,Central,2022-12-07,539793.96,344075.05
8227,Operations,North,2021-09-07,507285.62,21212.81
8228,Finance,West,2023-06-20,389934.54,121688.69
8229,Sales,Central,2021-09-06,96747.85,133488.03
8230,Finance,North,2024-10-06,53945.4,252469.98
8231,Sales,West,2024-07-16,146356.66,86426.08
8232,Operations,Central,2023-05-04,154134.4,51356.95
8233,Finance,North,2022-03-24,120617.32,94186.54
8234,HR,Central,2021-03-24,190510.66,159416.05
8235,HR,North,2024-12-01,232528.15,39258.71
8236,HR,South,2021-12-05,463713.31,102397.35
8237,Finance,South,2024-01-09,438784.79,90368.63
8238,Finance,West,2021-04-05,102930.52,351659.23
8239,Finance,North,2023-07-01,587294.37,91255.97
8240,Sales,South,2021-09-16,462437.29,359945.07
8241,Operations,West,2021-05-02,135705.46,237534.69
8242,HR,East,2024-02-22,114095.6,345393.01
8243,Sales,South,2022-06-19,93588.52,212554.18
8244,HR,South,2023-08-11,451142.71,407255.84
8245,Sales,Central,2023-06-24,176139.04,137456.07
8246,Finance,East,2023-08-05,85497.24,349260.56
8247,HR,North,2024-08-05,279114.32,88597.45
8248,Finance,West,2021-04-02,438327.63,399302.4
8249,HR,East,2023-11-14,214028.81,30286.47
8250,IT,North,2024-02-05,312868.29,215612.41
8251,Sales,South,2021-02-21,151934.61,199983.58
8252,IT,West,2022-12-12,283177.43,287477.58
8253,Sales,West,2021-10-21,244212.94,208483.21
8254,Operations,East,2021-10-27,285824.72,272438.79
8255,HR,Central,2021-12-11,303469.94,390255.68
8256,Operations,North,2024-11-06,96225.86,79356.32
8257,Operations,East,2021-07-13,96819.44,123471.64
8258,Sales,Central,2022-03-12,189638.87,364818.2
8259,IT,Central,2022-01-20,109245.89,116523.64
8260,Finance,Central,2023-05-05,185295.29,409242.53
8261,Sales,West,2023-01-21,58621.91,251630.5
8262,Finance,North,2024-10-27,239660.37,53365.39
8263,Operations,North,2021-11-16,163442.66,26925.24
8264,Finance,East,2021-08-27,540141.22,347574.78
8265,IT,South,2022-01-27,521277.47,387943.56
8266,Sales,East,2022-10-10,211732.46,121621.51
8267,IT,North,2024-08-01,308894.24,122016.92
8268,IT,West,2021-01-13,575464.62,430172.11
8269,Sales,East,2024-11-09,335873.49,301472.84
8270,IT,South,2022-06-25,515880.47,90409.3
8271,HR,East,2022-11-21,503638.0,211789.56
8272,HR,Central,2024-08-09,567415.38,411308.4
8273,HR,South,2021-09-14,214663.86,286347.25
8274,Finance,Central,2021-04-18,69112.35,194026.87
8275,IT,West,2021-07-02,102694.32,83246.47
8276,Sales,North,2022-01-02,362070.12,331632.8
8277,Sales,East,2023-10-17,339304.27,137388.77
8278,Finance,East,2023-04-11,210641.43,262473.43
8279,Sales,Central,2023-05-12,183035.88,277260.57
8280,HR,Central,2024-08-01,438706.69,257954.18
8281,IT,North,2023-05-24,233979.09,124484.89
8282,Sales,East,2024-07-06,380193.24,323974.62
8283,Sales,North,2021-06-22,440322.94,262533.6
8284,Operations,Central,2023-01-30,283908.28,192391.03
8285,Operations,Central,2023-02-10,152340.48,40520.53
8286,Operations,South,2024-09-15,522732.99,161105.96
8287,IT,Central,2022-03-28,96909.68,170257.32
8288,HR,Central,2022-04-16,505356.23,359782.57
8289,HR,North,2024-01-10,509357.16,239809.13
8290,HR,South,2021-11-17,361904.59,420675.35
8291,IT,South,2022-03-17,394359.21,342315.3
8292,IT,East,2022-02-03,243699.47,250418.01
8293,Operations,West,2021-07-07,512079.24,90958.67
8294,Sales,East,2023-06-04,191355.55,113486.34
8295,Finance,East,2023-04-30,355675.72,87154.29
8296,Finance,East,2023-01-13,45996.13,209311.52
8297,Sales,South,2023-05-12,566612.92,330130.75
8298,Operations,North,2022-05-30,571304.57,346028.32
8299,Sales,Central,2024-06-14,439281.26,59537.33
8300,Sales,South,2021-06-30,279898.11,232233.48
8301,Finance,Central,2022-02-14,144129.16,225982.34
8302,Operations,Central,2022-05-31,318316.9,207599.03
8303,IT,West,2023-07-01,484232.81,148125.31
8304,Finance,East,2023-05-10,380926.86,223549.08
8305,IT,West,2024-01-01,337760.6,241174.11
8306,Operations,East,2021-07-01,516441.54,277068.74
8307,Sales,South,2021-04-14,218789.33,181021.75
8308,HR,Central,2024-07-19,522280.0,426283.47
8309,HR,West,2021-10-14,288896.64,164378.3
8310,Operations,South,2021-03-28,46339.68,404662.0
8311,HR,South,2022-01-21,451227.81,364141.52
8312,IT,East,2024-01-02,532203.08,218996.95
8313,HR,Central,2022-08-26,313820.27,232406.95
8314,Operations,East,2024-08-26,297385.07,393780.21
8315,Operations,East,2022-11-30,492023.88,230857.2
8316,IT,South,2022-03-19,536049.98,311491.98
8317,HR,East,2024-06-13,585803.16,367618.85
8318,HR,North,2022-08-08,236835.91,410204.69
8319,Sales,Central,2024-06-07,375052.27,112246.92
8320,Finance,East,2021-09-11,501719.68,439358.01
8321,Operations,East,2023-08-10,340177.82,435024.1
8322,Sales,West,2021-12-21,301328.6,146457.35
8323,Operations,Central,2022-02-14,362422.31,283130.55
8324,Sales,Central,2024-05-07,243061.18,38268.55
8325,Finance,East,2022-03-05,151602.23,90501.41
8326,Sales,North,2022-04-20,81980.27,270209.02
8327,Operations,West,2022-08-11,383539.32,298845.9
8328,HR,North,2023-09-04,255419.57,248948.49
8329,Operations,East,2023-07-06,535038.92,322439.97
8330,IT,Central,2021-12-08,168742.34,360528.81
8331,IT,Central,2022-04-19,217444.97,90773.78
8332,IT,North,2022-02-01,583630.96,302954.65
8333,IT,South,2024-12-20,353741.62,261042.44
8334,Finance,East,2023-12-05,237447.94,68797.26
8335,HR,Central,2024-09-28,522796.35,116757.14
8336,HR,South,2022-11-22,457573.17,199297.02
8337,Operations,Central,2023-01-04,363094.33,391143.64
8338,Sales,Central,2023-11-07,538450.33,111755.14
8339,Operations,South,2021-08-07,97148.65,97023.04
8340,Operations,North,2022-08-19,263944.14,329451.15
8341,Operations,East,2021-07-10,494855.31,439542.55
8342,Operations,South,2024-11-15,259198.36,211246.02
8343,HR,South,2022-10-06,559338.77,169259.45
8344,Sales,Central,2021-04-04,129649.23,127702.33
8345,Operations,South,2024-01-24,231833.7,39488.05
8346,HR,East,2024-01-11,281287.12,95074.9
8347,Operations,North,2021-12-06,426263.96,58355.31
8348,IT,North,2023-03-19,153418.96,231451.87
8349,Operations,North,2021-12-26,50474.43,440581.33
8350,Operations,East,2021-04-22,586962.67,358157.85
8351,Finance,Central,2021-10-30,543810.19,277930.12
8352,IT,East,2021-02-20,211623.26,228227.73
8353,Sales,South,2023-03-17,313331.87,284622.62
8354,Operations,West,2022-12-02,316350.72,180443.51
8355,Sales,West,2022-10-23,527420.18,95062.45
8356,IT,West,2024-07-28,376368.38,272782.22
8357,Operations,North,2024-02-11,503669.22,246140.62
8358,Finance,East,2021-02-05,551156.75,426039.85
8359,HR,East,2022-09-15,359103.99,298727.79
8360,Finance,North,2022-11-14,203442.77,352121.98
8361,Finance,South,2024-01-07,321782.83,58047.14
8362,HR,West,2023-04-29,517232.63,346724.78
8363,HR,West,2023-08-18,368908.64,442590.7
8364,HR,North,2021-02-14,542125.66,302038.08
8365,Operations,West,2023-05-23,541966.99,338580.16
8366,Sales,Central,2023-08-10,252214.59,441153.18
8367,Sales,East,2024-08-20,293703.21,187030.68
8368,HR,West,2024-11-16,421242.14,374045.12
8369,Finance,West,2022-10-16,106640.77,190667.17
8370,IT,Central,2021-01-15,303384.26,201996.84
8371,HR,South,2022-10-02,127908.92,302360.49
8372,Finance,South,2021-06-16,515615.68,128773.08
8373,Finance,Central,2021-03-04,568245.36,446881.75
8374,Operations,South,2021-07-22,123559.63,160228.04
8375,Operations,North,2024-03-26,415374.49,71071.18
8376,Sales,Central,2021-10-05,398281.49,157343.35
8377,Sales,East,2024-01-30,466841.51,387777.41
8378,IT,East,2023-06-14,431157.71,153616.91
8379,IT,East,2024-04-07,165506.61,282105.63
8380,IT,West,2022-02-07,206623.02,422058.33
8381,IT,Central,2024-03-10,136703.88,130305.34
8382,Finance,Central,2021-12-13,556234.92,74749.82
8383,Finance,South,2023-02-26,334612.02,59838.44
8384,Sales,Central,2023-09-03,586769.44,208239.06
8385,Operations,Central,2023-04-14,294373.63,63051.86
8386,Operations,South,2021-07-12,351761.36,214045.23
8387,HR,Central,2023-06-18,483058.13,390693.72
8388,Finance,Central,2021-06-01,487459.13,353873.01
8389,IT,North,2022-01-21,173288.02,269294.77
8390,IT,South,2024-05-16,204996.99,385382.52
8391,HR,North,2023-09-16,99282.79,61316.66
8392,Operations,West,2024-11-12,492032.8,281268.44
8393,IT,South,2024-01-07,485593.14,67957.07
8394,Operations,Central,2021-06-21,90098.64,226284.23
8395,HR,Central,2021-12-03,187875.09,218215.75
8396,Operations,North,2023-06-11,294676.19,132547.12
8397,Operations,North,2024-12-25,345687.31,376497.2
8398,Operations,West,2022-08-28,335012.04,116594.35
8399,IT,West,2022-05-04,590606.78,256418.31
8400,Sales,Central,2022-10-28,469089.62,226336.9
8401,Finance,East,2021-04-16,107819.24,204473.76
8402,Operations,West,2023-05-20,207893.82,32490.21
8403,Operations,Central,2024-05-17,236712.12,318989.03
8404,Operations,West,2024-10-03,219907.18,23480.07
8405,Sales,South,2021-12-18,481199.84,372476.39
8406,HR,North,2023-04-28,245111.5,133082.46
8407,IT,Central,2021-02-17,318296.83,69842.35
8408,Sales,West,2024-06-23,341067.06,198161.57
8409,Operations,North,2021-01-31,195085.14,259643.76
8410,Sales,East,2022-04-20,224096.17,152076.67
8411,Sales,West,2022-04-22,477898.65,70611.02
8412,Sales,Central,2024-07-04,526009.04,25917.38
8413,HR,South,2024-02-24,65579.46,322047.32
8414,Finance,North,2021-08-07,380860.78,400940.26
8415,IT,North,2021-09-02,396556.71,61425.1
8416,HR,South,2022-03-19,454206.61,117633.79
8417,HR,Central,2022-05-16,430084.96,26739.0
8418,Finance,East,2024-06-04,531970.59,400348.61
8419,HR,South,2023-06-17,88552.13,210127.05
8420,Sales,East,2023-02-08,260546.59,417684.33
8421,Sales,Central,2021-09-12,479059.64,220218.91
8422,Operations,West,2021-03-11,514851.91,390463.1
8423,HR,West,2022-03-31,191946.48,429158.78
8424,Operations,Central,2022-08-01,369832.64,162785.52
8425,IT,East,2023-10-23,145324.58,294787.18
8426,Sales,South,2022-05-10,517246.36,305893.44
8427,IT,Central,2021-11-21,450388.73,27248.57
8428,Finance,Central,2023-02-20,168246.12,207315.0
8429,Sales,West,2022-02-07,391194.1,387501.63
8430,IT,South,2023-05-01,327672.81,426795.23
8431,Finance,West,2021-05-09,188648.84,406463.42
8432,IT,East,2021-05-26,540683.04,438291.91
8433,Finance,East,2024-01-25,127050.81,300114.08
8434,Finance,North,2022-05-16,304440.19,118569.33
8435,Sales,Central,2024-11-28,368453.05,266565.1
8436,Operations,South,2021-01-08,502067.83,199934.19
8437,Finance,South,2021-08-08,128349.85,129737.91
8438,Finance,West,2022-12-26,383091.91,351843.61
8439,Sales,West,2021-04-12,48640.66,289813.85
8440,Operations,South,2023-02-13,501532.63,359325.02
8441,HR,West,2021-01-02,175276.51,134419.97
8442,HR,North,2022-11-26,445108.0,408478.12
8443,Operations,Central,2023-02-10,379042.17,121124.34
8444,IT,North,2023-04-14,72820.7,278030.48
8445,Sales,East,2023-01-10,146692.66,42578.49
8446,Operations,South,2021-07-19,193596.09,251696.56
8447,HR,North,2021-01-26,537133.87,60648.51
8448,Finance,North,2023-08-02,311845.88,161516.83
8449,HR,West,2024-10-05,551994.29,389817.76
8450,Finance,West,2021-04-12,71334.69,404003.8
8451,Sales,West,2023-08-21,48642.95,349472.97
8452,Finance,East,2024-09-16,571276.87,176848.04
8453,Operations,North,2023-05-07,446773.88,268008.26
8454,Finance,Central,2022-01-07,479740.82,114758.91
8455,IT,West,2021-07-16,553272.12,311046.85
8456,Operations,East,2022-05-25,591418.97,168078.1
8457,Sales,East,2023-10-12,99230.25,113471.4
8458,Operations,West,2023-11-20,132851.7,270707.19
8459,IT,South,2023-07-12,149658.26,66298.55
8460,Sales,North,2021-10-26,499221.8,314653.96
8461,HR,West,2024-03-02,242330.2,98786.34
8462,IT,Central,2024-08-24,374265.65,257092.72
8463,Sales,North,2021-01-21,519648.16,187563.67
8464,Finance,East,2023-12-01,424153.71,262617.72
8465,Operations,Central,2023-08-22,81305.54,124255.53
8466,Sales,North,2023-08-25,292348.99,152088.19
8467,Operations,Central,2024-08-24,82462.53,78618.71
8468,Finance,East,2022-04-04,310758.17,353649.16
8469,Sales,West,2022-05-29,166713.01,48288.39
8470,HR,Central,2023-12-04,45726.05,180619.71
8471,IT,West,2021-02-10,496299.24,212009.81
8472,Sales,East,2023-04-18,583007.48,102329.08
8473,Finance,East,2021-09-20,580093.64,184242.94
8474,Sales,Central,2024-08-10,211047.78,198614.11
8475,Operations,Central,2022-11-16,504969.35,114910.73
8476,Sales,East,2023-10-30,421721.18,294158.48
8477,HR,Central,2023-12-13,489042.4,31328.93
8478,Sales,Central,2023-10-20,514662.12,103347.93
8479,IT,Central,2021-05-08,589054.7,287600.39
8480,Sales,Central,2022-06-15,129209.95,289091.85
8481,Operations,North,2022-10-06,472209.04,132593.44
8482,Sales,East,2022-06-09,452455.25,313077.27
8483,HR,East,2023-01-27,204693.39,220948.77
8484,Finance,South,2023-08-24,262886.09,245770.56
8485,Sales,West,2024-03-09,143100.72,161687.68
8486,Sales,South,2023-06-13,551866.62,443205.64
8487,IT,Central,2023-01-29,533031.33,336551.28
8488,HR,Central,2021-08-20,385789.43,125321.72
8489,Finance,North,2023-07-22,328954.65,120195.34
8490,Operations,North,2021-03-29,174253.04,352442.95
8491,Sales,North,2023-02-05,483229.97,185620.72
8492,Finance,North,2022-09-29,49553.73,57533.16
8493,Operations,North,2021-07-20,301846.61,33379.16
8494,HR,North,2023-09-13,522605.9,196829.0
8495,HR,North,2024-11-12,388259.36,197153.88
8496,Finance,North,2021-12-27,397493.18,323362.1
8497,Operations,North,2021-05-12,84242.62,266301.36
8498,HR,East,2021-06-26,204121.12,350691.9
8499,Finance,North,2023-12-12,418993.52,155268.97
8500,HR,West,2021-01-22,72537.6,287676.64
8501,HR,North,2022-10-15,228669.34,400623.6
8502,HR,Central,2024-09-04,241439.23,47932.01
8503,IT,Central,2023-02-22,321788.71,324050.98
8504,Operations,North,2021-06-17,246118.27,327261.46
8505,Finance,North,2023-11-28,297035.23,361021.09
8506,Finance,Central,2023-05-23,348583.53,134228.44
8507,Operations,West,2023-07-29,116233.05,197937.02
8508,Operations,South,2024-10-28,145163.86,121554.01
8509,Operations,East,2022-09-24,507043.6,151307.38
8510,Operations,Central,2023-04-14,300171.21,436395.67
8511,Sales,North,2024-12-21,242109.4,210522.53
8512,Finance,East,2024-04-04,285804.24,384574.66
8513,Sales,North,2022-12-23,142024.3,361388.1
8514,HR,South,2024-01-04,178115.23,210035.25
8515,HR,South,2022-03-16,331115.57,446621.38
8516,Finance,Central,2024-07-12,244204.21,381217.18
8517,HR,East,2024-11-30,308878.14,226524.27
8518,Operations,East,2021-08-31,128086.09,151792.85
8519,Sales,South,2022-08-24,131839.92,50527.25
8520,Operations,North,2023-02-01,258088.38,218793.56
8521,HR,Central,2022-06-27,255265.99,173524.28
8522,Sales,West,2021-10-04,535249.45,325314.81
8523,Operations,South,2022-07-04,63565.52,26501.05
8524,Finance,South,2024-08-24,596034.77,377185.39
8525,Operations,Central,2022-02-07,575870.3,197983.36
8526,HR,North,2022-10-12,345949.28,220924.48
8527,Sales,East,2024-12-24,443910.56,96965.36
8528,Finance,South,2023-09-24,564066.33,422992.27
8529,Sales,Central,2021-03-17,184412.62,190103.27
8530,Finance,Central,2021-12-05,220174.99,382057.11
8531,Sales,Central,2023-02-04,106563.2,120579.89
8532,HR,East,2024-01-08,357934.6,59755.82
8533,Finance,South,2021-02-07,133493.85,292648.74
8534,IT,Central,2021-11-14,561633.19,443267.92
8535,Sales,East,2024-09-13,284519.6,297478.76
8536,Sales,North,2024-12-24,555426.13,280964.07
8537,Operations,West,2024-04-01,158830.45,209043.67
8538,Finance,South,2024-10-13,430190.24,140602.16
8539,IT,East,2022-10-02,404413.6,204119.97
8540,HR,West,2022-11-01,266820.0,82349.4
8541,Operations,West,2021-11-25,543580.44,131143.72
8542,IT,East,2024-12-08,286315.14,228550.5
